;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N901WN ;Boeing 737-7H4(WL); Y143 ; 12 Dec 2007 ;; 901 ; 14.3 Years ;;;
; N902WN ;Boeing 737-7H4(WL); Y143 ; 19 Dec 2007 ;; 902 ; 14.2 Years ;;;
; N903WN ;Boeing 737-7H4(WL); Y143 ; 9 Jan 2008 ;lsd ; 903 ; 14.2 Years ;;;
; N904WN ;Boeing 737-7H4(WL); Y143 ; 14 Jan 2008 ;lsd ; 904 ; 14.2 Years ;;;
; N906WN ;Boeing 737-7H4(WL); Y143 ; 24 Jan 2008 ;Charles E. Taylor ; 906 ; 14.1 Years ;;;
; N907WN ;Boeing 737-7H4(WL); Y143 ; 4 Feb 2008 ;; 907 ; 14.1 Years ;;;
; N908WN ;Boeing 737-7H4(WL); Y143 ; 11 Feb 2008 ;; 908 ; 14.1 Years ;;;
; N909WN ;Boeing 737-7H4(WL); Y143 ; 21 Feb 2008 ;; 909 ; 14.1 Years ;;;
; N910WN ;Boeing 737-7H4(WL); Y143 ; 20 Feb 2008 ; Parked ; 910 ; 14.1 Years ;;;
; N912WN ;Boeing 737-7H4(WL); Y143 ; 3 Mar 2008 ;; 912 ; 14 Years ;;;
; N913WN ;Boeing 737-7H4(WL); Y143 ; 10 Mar 2008 ;; 913 ; 14 Years ;;;
; N914WN ;Boeing 737-7H4(WL); Y143 ; 7 Mar 2008 ;; 914 ; 14 Years ;;;
; N915WN ;Boeing 737-7H4(WL); Y143 ; 17 Mar 2008 ;; 915 ; 14 Years ;;;
; N917WN ;Boeing 737-7H4(WL); Y143 ; 2 Apr 2008 ;; 917 ; 14 Years ;;;
; N919WN ;Boeing 737-7H4(WL); Y143 ; 1 May 2008 ;; 919 ; 13.9 Years ;;;
; N920WN ;Boeing 737-7H4(WL); Y143 ; 1 May 2008 ;; 920 ; 13.9 Years ;;;
; N922WN ;Boeing 737-7H4(WL); Y143 ; 2 Jun 2008 ;lsd ; 922 ; 13.8 Years ;;;
; N923WN ;Boeing 737-7H4(WL); Y143 ; 9 Jun 2008 ;lsd ; 923 ; 13.7 Years ;;;
; N924WN ;Boeing 737-7H4(WL); Y143 ; 26 Jun 2008 ;; 924 ; 13.7 Years ;;;
; N925WN ;Boeing 737-7H4(WL); Y143 ; 7 Jul 2008 ;lsd ; 925 ; 13.7 Years ;;;
; N926WN ;Boeing 737-7H4(WL); Y143 ; 14 Jul 2008 ; Parked, lsd ; 926 ; 13.7 Years ;;;
; N927WN ;Boeing 737-7H4(WL); Y143 ; 22 Jul 2008 ;; 927 ; 13.6 Years ;;;
; N928WN ;Boeing 737-7H4(WL); Y143 ; 30 Jul 2008 ;; 928 ; 13.6 Years ;;;
; N929WN ;Boeing 737-7H4(WL); Y143 ; 4 Aug 2008 ;; 929 ; 13.6 Years ;;;
; N930WN ;Boeing 737-7H4(WL); Y143 ; 29 Jan 2009 ;lsd ; 930 ; 13.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N931WN ;Boeing 737-7H4(WL); Y143 ; 5 Feb 2009 ;Lone Star One, lsd, Lone Star One cs ; 931 ; 13.1 Years ;;;
; N932WN ;Boeing 737-7H4(WL); Y143 ; 17 Mar 2009 ;lsd ; 932 ; 13 Years ;;;
; N933WN ;Boeing 737-7H4(WL); Y143 ; 10 Apr 2009 ;; 933 ; 12.9 Years ;;;
; N934WN ;Boeing 737-7H4(WL); Y143 ; 22 Apr 2009 ;lsd ; 934 ; 12.9 Years ;;;
; N935WN ;Boeing 737-7H4(WL); Y143 ; 7 May 2009 ;; 935 ; 12.9 Years ;;;
; N936WN ;Boeing 737-7H4(WL); Y143 ; 21 May 2009 ;; 936 ; 12.8 Years ;;;
; N937WN ;Boeing 737-7H4(WL); Y143 ; 4 Jun 2009 ;; 937 ; 12.8 Years ;;;
; N938WN ;Boeing 737-7H4(WL); Y143 ; 10 Jun 2009 ;"Heroes of the Heart Meteorology" sticker ; 938 ; 12.8 Years ;;;
; N939WN ;Boeing 737-7H4(WL); Y143 ; 15 Jun 2009 ;; 939 ; 12.7 Years ;;;
; N940WN ;Boeing 737-7H4(WL); Y143 ; 24 Jun 2009 ;; 940 ; 12.7 Years ;;;
; N941WN ;Boeing 737-7H4(WL); Y143 ; 13 Jul 2009 ;; 941 ; 12.7 Years ;;;
; N942WN ;Boeing 737-7H4(WL); Y143 ; 5 Aug 2009 ;; 942 ; 12.6 Years ;;;
; N943WN ;Boeing 737-7H4(WL); Y143 ; 4 Mar 2010 ;California One cs ; 943 ; 12 Years ;;;
; N944WN ;Boeing 737-7H4(WL); Y143 ; 25 Mar 2010 ;; 944 ; 12 Years ;;;
; N945WN ;Boeing 737-7H4(WL); Y143 ; 31 Mar 2010 ; Parked, Florida One cs ; 945 ; 12 Years ;;;
; N946WN ;Boeing 737-7H4(WL); Y143 ; 26 Apr 2010 ; Parked, Louisiana One, State of Louisiana cs ; 946 ; 11.9 Years ;;;
; N947WN ;Boeing 737-7H4(WL); Y143 ; 1 Jun 2010 ;; 947 ; 11.8 Years ;;;
; N948WN ;Boeing 737-7H4(WL); Y143 ; 7 Jun 2010 ;; 948 ; 11.8 Years ;;;
; N949WN ;Boeing 737-7H4(WL); Y143 ; 30 Jul 2010 ;; 949 ; 11.6 Years ;;;
; N950WN ;Boeing 737-7H4(WL); Y143 ; 10 Aug 2010 ;; 950 ; 11.6 Years ;;;
; N951WN ;Boeing 737-7H4(WL); Y143 ; 31 Aug 2010 ;; 951 ; 11.5 Years ;;;
; N952WN ;Boeing 737-7H4(WL); Y143 ; 30 Nov 2010 ;; 952 ; 11.3 Years ;;;
; N953WN ;Boeing 737-7H4(WL); Y143 ; 23 Dec 2010 ;Silver One ; 953 ; 11.2 Years ;;;
; N954WN ;Boeing 737-7H4(WL); Y143 ; 10 Feb 2011 ;Walt Disney World 50th Anniversary cs ; 954 ; 11.1 Years ;;;
; N955WN ;Boeing 737-7H4(WL); Y143 ; 31 Mar 2011 ;Arizona One, Arizona One cs ; 955 ; 10.9 Years ;;;
; N956WN ;Boeing 737-7H4(WL); Y143 ; 28 Apr 2011 ;The Jack Vidal ; 956 ; 10.9 Years ;;;
; N957WN ;Boeing 737-7H4(WL); Y143 ; 24 May 2011 ;; 957 ; 10.8 Years ;;;
; N958WN ;Boeing 737-7H4(WL); Y143 ; 26 May 2011 ;; 958 ; 10.8 Years ;;;
; N959WN ;Boeing 737-7H4(WL); Y143 ; 29 Jun 2011 ;; 959 ; 10.7 Years ;;;
; N960WN ;Boeing 737-7H4(WL); Y143 ; 25 Jul 2011 ;; 960 ; 10.6 Years ;;;
; N961WN ;Boeing 737-7H4(WL); Y143 ; 27 Jul 2011 ;; 961 ; 10.6 Years ;;;
; N962WN ;Boeing 737-7H4(WL); Y143 ; 29 Jul 2011 ;; 962 ; 10.6 Years ;;;
; N963WN ;Boeing 737-7H4(WL); Y143 ; 1 Aug 2011 ;; 963 ; 10.6 Years ;;;
; N964WN ;Boeing 737-7H4(WL); Y143 ; 29 Aug 2011 ;; 964 ; 10.5 Years ;;;
; N965WN ;Boeing 737-7H4(WL); Y143 ; 14 Sep 2011 ;; 965 ; 10.5 Years ;;;
; N966WN ;Boeing 737-7H4(WL); Y143 ; 27 Sep 2011 ;; 966 ; 10.4 Years ;;;
; N967WN ;Boeing 737-7H4(WL); Y143 ; 3 Oct 2011 ;; 967 ; 10.4 Years ;;;
; N968WN ;Boeing 737-7H4(WL); Y143 ; 19 Dec 2011 ;; 968 ; 10.2 Years ;;;
; N969WN ;Boeing 737-7H4(WL); Y143 ; 21 Dec 2011 ;; 969 ; 10.2 Years ;;;
; N500WR ;Boeing 737-8H4(WL); Y175 ; 23 Jun 2014 ;Freedom One cs ; 500 ; 7.7 Years ;;;
; N8301J ;Boeing 737-8H4(WL); Y175 ; 8 Mar 2012 ;; 8301 ; 10 Years ;;;
; N8302F ;Boeing 737-8H4(WL); Y175 ; 27 Mar 2012 ;; 8302 ; 10 Years ;;;
; N8303R ;Boeing 737-8H4(WL); Y175 ; 16 Apr 2012 ;; 8303 ; 9.9 Years ;;;
; N8305E ;Boeing 737-8H4(WL); Y175 ; 23 Apr 2012 ;; 8305 ; 9.9 Years ;;;
; N8306H ;Boeing 737-8H4(WL); Y175 ; 30 Apr 2012 ;; 8306 ; 9.9 Years ;;;
; N8307K ;Boeing 737-8H4(WL); Y175 ; 7 May 2012 ;; 8307 ; 9.8 Years ;;;
; N8308K ;Boeing 737-8H4(WL); Y175 ; 15 May 2012 ;; 8308 ; 9.8 Years ;;;
; N8309C ;Boeing 737-8H4(WL); Y175 ; 18 May 2012 ;; 8309 ; 9.8 Years ;;;
; N8310C ;Boeing 737-8H4(WL); Y175 ; 4 Jun 2012 ;; 8310 ; 9.8 Years ;;;
; N8311Q ;Boeing 737-8H4(WL); Y175 ; 14 Jun 2012 ;; 8311 ; 9.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N8312C ;Boeing 737-8H4(WL); Y175 ; 25 Jun 2012 ;; 8312 ; 9.7 Years ;;;
; N8313F ;Boeing 737-8H4(WL); Y175 ; 28 Jun 2012 ;; 8313 ; 9.7 Years ;;;
; N8314L ;Boeing 737-8H4(WL); Y175 ; 10 Jul 2012 ;; 8314 ; 9.7 Years ;;;
; N8315C ;Boeing 737-8H4(WL); Y175 ; 16 Jul 2012 ; Parked ; 8315 ; 9.6 Years ;;;
; N8316H ;Boeing 737-8H4(WL); Y175 ; 25 Jul 2012 ;; 8316 ; 9.6 Years ;;;
; N8317M ;Boeing 737-8H4(WL); Y175 ; 1 Aug 2012 ;; 8317 ; 9.6 Years ;;;
; N8318F ;Boeing 737-8H4(WL); Y175 ; 17 Aug 2012 ;; 8318 ; 9.6 Years ;;;
; N8319F ;Boeing 737-8H4(WL); Y175 ; 4 Sep 2012 ;; 8319 ; 9.5 Years ;;;
; N8320J ;Boeing 737-8H4(WL); Y175 ; 5 Sep 2012 ; Parked ; 8320 ; 9.5 Years ;;;
; N8321D ;Boeing 737-8H4(WL); Y175 ; 27 Sep 2012 ;; 8321 ; 9.4 Years ;;;
; N8322X ;Boeing 737-8H4(WL); Y175 ; 2 Oct 2012 ;; 8322 ; 9.4 Years ;;;
; N8323C ;Boeing 737-8H4(WL); Y175 ; 1 Nov 2012 ;; 8323 ; 9.4 Years ;;;
; N8324A ;Boeing 737-8H4(WL); Y175 ; 5 Nov 2012 ;; 8324 ; 9.4 Years ;;;
; N8325D ;Boeing 737-8H4(WL); Y175 ; 16 Nov 2012 ;; 8325 ; 9.3 Years ;;;
; N8326F ;Boeing 737-8H4(WL); Y175 ; 28 Nov 2012 ;; 8326 ; 9.3 Years ;;;
; N8327A ;Boeing 737-8H4(WL); Y175 ; 12 Dec 2012 ;; 8327 ; 9.3 Years ;;;
; N8328A ;Boeing 737-8H4(WL); Y175 ; 14 Dec 2012 ;; 8328 ; 9.2 Years ;;;
; N8329B ;Boeing 737-8H4(WL); Y175 ; 19 Dec 2012 ;; 8329 ; 9.2 Years ;;;
; N8501V ;Boeing 737-8H4(WL); Y175 ; 29 Sep 2016 ;; 8501 ; 5.4 Years ;;;
; N8502Z ;Boeing 737-8H4(WL); Y175 ; 30 Sep 2016 ;; 8502 ; 5.4 Years ;;;
; N8503A ;Boeing 737-8H4(WL); Y175 ; 7 Oct 2016 ;; 8503 ; 5.4 Years ;;;
; N8504G ;Boeing 737-8H4(WL); Y175 ; 27 Oct 2016 ;; 8504 ; 5.4 Years ;;;
; N8507C ;Boeing 737-8H4(WL); Y175 ; 1 Nov 2016 ;; 8507 ; 5.3 Years ;;;
; N8508W ;Boeing 737-8H4(WL); Y175 ; 9 Nov 2016 ;; 8508 ; 5.3 Years ;;;
; N8509U ;Boeing 737-8H4(WL); Y175 ; 14 Nov 2016 ;; 8509 ; 5.3 Years ;;;
; N8510E ;Boeing 737-8H4(WL); Y175 ; 22 Nov 2016 ;; 8510 ; 5.3 Years ;;;
; N8511K ;Boeing 737-8H4(WL); Y175 ; 29 Nov 2016 ;; 8511 ; 5.3 Years ;;;
; N8512U ;Boeing 737-8H4(WL); Y175 ; 6 Dec 2016 ;; 8512 ; 5.3 Years ;;;
; N8513F ;Boeing 737-8H4(WL); Y175 ; 13 Dec 2016 ;; 8513 ; 5.2 Years ;;;
; N8514F ;Boeing 737-8H4(WL); Y175 ; 14 Dec 2016 ;; 8514 ; 5.2 Years ;;;
; N8515X ;Boeing 737-8H4(WL); Y175 ; 20 Dec 2016 ;; 8515 ; 5.2 Years ;;;
; N8517F ;Boeing 737-8H4(WL); Y175 ; 19 Dec 2016 ;; 8517 ; 5.2 Years ;;;
; N8518R ;Boeing 737-8H4(WL); Y175 ; 21 Dec 2016 ;; 8518 ; 5.2 Years ;;;
; N8519R ;Boeing 737-8H4(WL); Y175 ; 25 Jan 2017 ;; 8519 ; 5.1 Years ;;;
; N8520Q ;Boeing 737-8H4(WL); Y175 ; 27 Jan 2017 ;; 8520 ; 5.1 Years ;;;
; N8522P ;Boeing 737-8H4(WL); Y175 ; 2 Feb 2017 ;; 8522 ; 5.1 Years ;;;
; N8523W ;Boeing 737-8H4(WL); Y175 ; 10 Feb 2017 ;; 8523 ; 5.1 Years ;;;
; N8524Z ;Boeing 737-8H4(WL); Y175 ; 23 Feb 2017 ;; 8524 ; 5 Years ;;;
; N8525S ;Boeing 737-8H4(WL); Y175 ; 1 Mar 2017 ;; 8525 ; 5 Years ;;;
; N8526W ;Boeing 737-8H4(WL); Y175 ; 22 Mar 2017 ;; 8526 ; 5 Years ;;;
; N8527Q ;Boeing 737-8H4(WL); Y175 ; 23 Mar 2017 ;; 8527 ; 5 Years ;;;
; N8528Q ;Boeing 737-8H4(WL); Y175 ; 31 Mar 2017 ;; 8528 ; 4.9 Years ;;;
; N8529Z ;Boeing 737-8H4(WL); Y175 ; 17 Apr 2017 ;; 8529 ; 4.9 Years ;;;
; N8530W ;Boeing 737-8H4(WL); Y175 ; 1 May 2017 ;; 8530 ; 4.9 Years ;;;
; N8531Q ;Boeing 737-8H4(WL); Y175 ; 25 May 2017 ;; 8531 ; 4.8 Years ;;;
; N8532S ;Boeing 737-8H4(WL); Y175 ; 6 Jun 2017 ;; 8532 ; 4.8 Years ;;;
; N8533S ;Boeing 737-8H4(WL); Y175 ; 1 Jun 2017 ;; 8533 ; 4.8 Years ;;;
; N8534Z ;Boeing 737-8H4(WL); Y175 ; 1 Jun 2017 ;; 8534 ; 4.8 Years ;;;
; N8535S ;Boeing 737-8H4(WL); Y175 ; 14 Jun 2017 ;; 8535 ; 4.7 Years ;;;
; N8536Z ;Boeing 737-8H4(WL); Y175 ; 15 Jun 2017 ;; 8536 ; 4.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N8537Z ;Boeing 737-8H4(WL); Y175 ; 20 Jun 2017 ;; 8537 ; 4.7 Years ;;;
; N8538V ;Boeing 737-8H4(WL); Y175 ; 21 Jun 2017 ;; 8538 ; 4.7 Years ;;;
; N8539V ;Boeing 737-8H4(WL); Y175 ; 26 Jun 2017 ;; 8539 ; 4.7 Years ;;;
; N8540V ;Boeing 737-8H4(WL); Y175 ; 29 Jun 2017 ;; 8540 ; 4.7 Years ;;;
; N8541W ;Boeing 737-8H4(WL); Y175 ; 30 Jun 2017 ;; 8541 ; 4.7 Years ;;;
; N8542Z ;Boeing 737-8H4(WL); Y175 ; 18 Jul 2017 ;; 8542 ; 4.7 Years ;;;
; N8543Z ;Boeing 737-8H4(WL); Y175 ; 1 Aug 2017 ;; 8543 ; 4.6 Years ;;;
; N8544Z ;Boeing 737-8H4(WL); Y175 ; 16 Aug 2017 ;; 8544 ; 4.6 Years ;;;
; N8545V ;Boeing 737-8H4(WL); Y175 ; 31 Aug 2017 ;; 8545 ; 4.5 Years ;;;
; N8546V ;Boeing 737-8H4(WL); Y175 ; 30 Aug 2017 ;; 8546 ; 4.5 Years ;;;
; N8547V ;Boeing 737-8H4(WL); Y175 ; 8 Sep 2017 ;; 8547 ; 4.5 Years ;;;
; N8548P ;Boeing 737-8H4(WL); Y175 ; 11 Oct 2017 ;; 8548 ; 4.4 Years ;;;
; N8549Z ;Boeing 737-8H4(WL); Y175 ; 18 Oct 2017 ;; 8549 ; 4.4 Years ;;;
; N8550Q ;Boeing 737-8H4(WL); Y175 ; 30 Oct 2017 ;; 8550 ; 4.4 Years ;;;
; N8551Q ;Boeing 737-8H4(WL); Y175 ; 24 Oct 2017 ;; 8551 ; 4.4 Years ;;;
; N8552Z ;Boeing 737-8H4(WL); Y175 ; 16 Nov 2017 ;; 8552 ; 4.3 Years ;;;
; N8553W ;Boeing 737-8H4(WL); Y175 ; 4 Dec 2017 ;; 8553 ; 4.3 Years ;;;
; N8554X ;Boeing 737-8H4(WL); Y175 ; 8 Dec 2017 ;; 8554 ; 4.3 Years ;;;
; N8555Z ;Boeing 737-8H4(WL); Y175 ; 11 Dec 2017 ;; 8555 ; 4.2 Years ;;;
; N8556Z ;Boeing 737-8H4(WL); Y175 ; 12 Dec 2017 ;; 8556 ; 4.2 Years ;;;
; N8557Q ;Boeing 737-8H4(WL); Y175 ; 15 Dec 2017 ;; 8557 ; 4.2 Years ;;;
; N8558Z ;Boeing 737-8H4(WL); Y175 ; 18 Dec 2017 ;; 8558 ; 4.2 Years ;;;
; N8559Q ;Boeing 737-8H4(WL); Y175 ; 12 Jan 2018 ;; 8559 ; 4.2 Years ;;;
; N8560Z ;Boeing 737-8H4(WL); Y175 ; 17 Jan 2018 ;; 8560 ; 4.2 Years ;;;
; N8561Z ;Boeing 737-8H4(WL); Y175 ; 22 Jan 2018 ;; 8561 ; 4.1 Years ;;;
; N8562Z ;Boeing 737-8H4(WL); Y175 ; 12 Feb 2018 ;; 8562 ; 4.1 Years ;;;
; N8563Z ;Boeing 737-8H4(WL); Y175 ; 13 Feb 2018 ;; 8563 ; 4.1 Years ;;;
; N8564Z ;Boeing 737-8H4(WL); Y175 ; 26 Feb 2018 ;; 8564 ; 4.1 Years ;;;
; N8565Z ;Boeing 737-8H4(WL); Y175 ; 21 Feb 2018 ;; 8565 ; 4.1 Years ;;;
; N8566Z ;Boeing 737-8H4(WL); Y175 ; 8 Mar 2018 ;; 8566 ; 4 Years ;;;
; N8567Z ;Boeing 737-8H4(WL); Y175 ; 20 Mar 2018 ;; 8567 ; 4 Years ;;;
; N8568Z ;Boeing 737-8H4(WL); Y175 ; 13 Apr 2018 ;; 8568 ; 3.9 Years ;;;
; N8569Z ;Boeing 737-8H4(WL); Y175 ; 19 Apr 2018 ;; 8569 ; 3.9 Years ;;;
; N8570W ;Boeing 737-8H4(WL); Y175 ; 11 May 2018 ;; 8570 ; 3.8 Years ;;;
; N8571Z ;Boeing 737-8H4(WL); Y175 ; 15 May 2018 ;; 8571 ; 3.8 Years ;;;
; N8572X ;Boeing 737-8H4(WL); Y175 ; 21 May 2018 ;; 8572 ; 3.8 Years ;;;
; N8573Z ;Boeing 737-8H4(WL); Y175 ; 30 May 2018 ;; 8573 ; 3.8 Years ;;;
; N8574Z ;Boeing 737-8H4(WL); Y175 ; 1 Jun 2018 ;; 8574 ; 3.8 Years ;;;
; N8575Z ;Boeing 737-8H4(WL); Y175 ; 30 May 2018 ;; 8575 ; 3.8 Years ;;;
; N8576Z ;Boeing 737-8H4(WL); Y175 ; 26 Jun 2018 ;; 8576 ; 3.7 Years ;;;
; N8577Z ;Boeing 737-8H4(WL); Y175 ; 21 Jun 2018 ;; 8577 ; 3.7 Years ;;;
; N8578Q ;Boeing 737-8H4(WL); Y175 ; 27 Jun 2018 ;; 8578 ; 3.7 Years ;;;
; N8579Z ;Boeing 737-8H4(WL); Y175 ; 29 Jun 2018 ;; 8579 ; 3.7 Years ;;;
; N8580Z ;Boeing 737-8H4(WL); Y175 ; 25 Jul 2018 ;; 8580 ; 3.6 Years ;;;
; N8581Z ;Boeing 737-8H4(WL); Y175 ; 13 Aug 2018 ;; 8581 ; 3.6 Years ;;;
; N8582Z ;Boeing 737-8H4(WL); Y175 ; 25 Sep 2018 ;; 8582 ; 3.5 Years ;;;
; N8583Z ;Boeing 737-8H4(WL); Y175 ; 30 Sep 2018 ;; 8583 ; 3.4 Years ;;;
; N8584Z ;Boeing 737-8H4(WL); Y175 ; 30 Aug 2018 ;; 8584 ; 3.5 Years ;;;
; N8600F ;Boeing 737-8H4(WL); Y175 ; 19 Apr 2012 ;lsd ; 8600 ; 9.9 Years ;;;
; N8601C ;Boeing 737-8H4(WL); Y175 ; 24 May 2012 ;lsd ; 8601 ; 9.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N8602F ;Boeing 737-8H4(WL); Y175 ; 5 Jun 2012 ;lsd ; 8602 ; 9.8 Years ;;;
; N8603F ;Boeing 737-8H4(WL); Y175 ; 11 Jun 2012 ; Parked, lsd ; 8603 ; 9.7 Years ;;;
; N8604K ;Boeing 737-8H4(WL); Y175 ; 21 Jun 2012 ;lsd ; 8604 ; 9.7 Years ;;;
; N8605E ;Boeing 737-8H4(WL); Y175 ; 20 Dec 2012 ;; 8605 ; 9.2 Years ;;;
; N8606C ;Boeing 737-8H4(WL); Y175 ; 18 Jan 2013 ;; 8606 ; 9.1 Years ;;;
; N8607M ;Boeing 737-8H4(WL); Y175 ; 23 Jan 2013 ;; 8607 ; 9.1 Years ;;;
; N8608N ;Boeing 737-8H4(WL); Y175 ; 25 Jan 2013 ;; 8608 ; 9.1 Years ;;;
; N8609A ;Boeing 737-8H4(WL); Y175 ; 14 Feb 2013 ;lsd ; 8609 ; 9.1 Years ;;;
; N8610A ;Boeing 737-8H4(WL); Y175 ; 27 Feb 2013 ;; 8610 ; 9 Years ;;;
; N8611F ;Boeing 737-8H4(WL); Y175 ; 4 Mar 2013 ;; 8611 ; 9 Years ;;;
; N8612K ;Boeing 737-8H4(WL); Y175 ; 26 Mar 2013 ;; 8612 ; 9 Years ;;;
; N8613K ;Boeing 737-8H4(WL); Y175 ; 28 Mar 2013 ;lsd ; 8613 ; 9 Years ;;;
; N8614M ;Boeing 737-8H4(WL); Y175 ; 16 Apr 2013 ;; 8614 ; 8.9 Years ;;;
; N8615E ;Boeing 737-8H4(WL); Y175 ; 17 Sep 2013 ;; 8615 ; 8.5 Years ;;;
; N8616C ;Boeing 737-8H4(WL); Y175 ; 27 Sep 2013 ;; 8616 ; 8.5 Years ;;;
; N8617E ;Boeing 737-8H4(WL); Y175 ; 30 Sep 2013 ;; 8617 ; 8.4 Years ;;;
; N8618N ;Boeing 737-8H4(WL); Y175 ; 4 Nov 2013 ;; 8618 ; 8.4 Years ;;;
; N8619F ;Boeing 737-8H4(WL); Y175 ; 8 Nov 2013 ;; 8619 ; 8.4 Years ;;;
; N8620H ;Boeing 737-8H4(WL); Y175 ; 5 Nov 2013 ;; 8620 ; 8.3 Years ;;;
; N8621A ;Boeing 737-8H4(WL); Y175 ; 3 Dec 2013 ;; 8621 ; 8.3 Years ;;;
; N8622A ;Boeing 737-8H4(WL); Y175 ; 16 Dec 2013 ;; 8622 ; 8.3 Years ;;;
; N8623F ;Boeing 737-8H4(WL); Y175 ; 19 Dec 2013 ;; 8623 ; 8.2 Years ;;;
; N8624J ;Boeing 737-8H4(WL); Y175 ; 26 Mar 2014 ;; 8624 ; 8 Years ;;;
; N8625A ;Boeing 737-8H4(WL); Y175 ; 28 Mar 2014 ;; 8625 ; 7.9 Years ;;;
; N8626B ;Boeing 737-8H4(WL); Y175 ; 8 Apr 2014 ;; 8626 ; 7.9 Years ;;;
; N8627B ;Boeing 737-8H4(WL); Y175 ; 23 Apr 2014 ;; 8627 ; 7.9 Years ;;;
; N8628A ;Boeing 737-8H4(WL); Y175 ; 28 Apr 2014 ;; 8628 ; 7.9 Years ;;;
; N8629A ;Boeing 737-8H4(WL); Y175 ; 6 May 2014 ;; 8629 ; 7.9 Years ;;;
; N8630B ;Boeing 737-8H4(WL); Y175 ; 20 May 2014 ;; 8630 ; 7.8 Years ;;;
; N8631A ;Boeing 737-8H4(WL); Y175 ; 28 May 2014 ;; 8631 ; 7.8 Years ;;;
; N8632A ;Boeing 737-8H4(WL); Y175 ; 5 Jun 2014 ;; 8632 ; 7.8 Years ;;;
; N8633A ;Boeing 737-8H4(WL); Y175 ; 6 Jun 2014 ;; 8633 ; 7.8 Years ;;;
; N8634A ;Boeing 737-8H4(WL); Y175 ; 18 Jun 2014 ;; 8634 ; 7.7 Years ;;;
; N8635F ;Boeing 737-8H4(WL); Y175 ; 19 Jun 2014 ;; 8635 ; 7.7 Years ;;;
; N8637A ;Boeing 737-8H4(WL); Y175 ; 26 Jun 2014 ;; 8637 ; 7.7 Years ;;;
; N8638A ;Boeing 737-8H4(WL); Y175 ; 23 Jul 2014 ;; 8638 ; 7.7 Years ;;;
; N8639B ;Boeing 737-8H4(WL); Y175 ; 30 Jul 2014 ;; 8639 ; 7.6 Years ;;;
; N8640D ;Boeing 737-8H4(WL); Y175 ; 15 Jul 2014 ;; 8640 ; 7.6 Years ;;;
; N8641B ;Boeing 737-8H4(WL); Y175 ; 28 Jul 2014 ;; 8641 ; 7.6 Years ;;;
; N8642E ;Boeing 737-8H4(WL); Y175 ; 6 Aug 2014 ;HeartOne ; 8642 ; 7.6 Years ;;;
; N8643A ;Boeing 737-8H4(WL); Y175 ; 5 Dec 2014 ;; 8643 ; 7.3 Years ;;;
; N8644C ;Boeing 737-8H4(WL); Y175 ; 8 Dec 2014 ;; 8644 ; 7.3 Years ;;;
; N8645A ;Boeing 737-8H4(WL); Y175 ; 11 Aug 2014 ;HeartTwo ; 8645 ; 7.6 Years ;;;
; N8646B ;Boeing 737-8H4(WL); Y175 ; 20 Aug 2014 ;; 8646 ; 7.6 Years ;;;
; N8647A ;Boeing 737-8H4(WL); Y175 ; 15 Aug 2014 ;; 8647 ; 7.6 Years ;;;
; N8648A ;Boeing 737-8H4(WL); Y175 ; 5 Sep 2014 ;; 8648 ; 7.5 Years ;;;
; N8649A ;Boeing 737-8H4(WL); Y175 ; 24 Sep 2014 ;; 8649 ; 7.5 Years ;;;
; N8650F ;Boeing 737-8H4(WL); Y175 ; 29 Sep 2014 ;; 8650 ; 7.4 Years ;;;
; N8651A ;Boeing 737-8H4(WL); Y175 ; 16 Oct 2014 ;; 8651 ; 7.4 Years ;;;
; N8652B ;Boeing 737-8H4(WL); Y175 ; 12 Nov 2014 ;; 8652 ; 7.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N8653A ;Boeing 737-8H4(WL); Y175 ; 17 Dec 2014 ;; 8653 ; 7.2 Years ;;;
; N8654B ;Boeing 737-8H4(WL); Y175 ; 9 Dec 2014 ;; 8654 ; 7.2 Years ;;;
; N8655D ;Boeing 737-8H4(WL); Y175 ; 12 Dec 2014 ;; 8655 ; 7.3 Years ;;;
; N8656B ;Boeing 737-8H4(WL); Y175 ; 29 Dec 2014 ; Parked ; 8656 ; 7.2 Years ;;;
; N8657B ;Boeing 737-8H4(WL); Y175 ; 12 Jan 2015 ;; 8657 ; 7.2 Years ;;;
; N8658A ;Boeing 737-8H4(WL); Y175 ; 20 Jan 2015 ;; 8658 ; 7.2 Years ;;;
; N8659D ;Boeing 737-8H4(WL); Y175 ; 10 Feb 2015 ;; 8659 ; 7.1 Years ;;;
; N8660A ;Boeing 737-8H4(WL); Y175 ; 11 Feb 2015 ;; 8660 ; 7.1 Years ;;;
; N8661A ;Boeing 737-8H4(WL); Y175 ; 17 Feb 2015 ;; 8661 ; 7.1 Years ;;;
