;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N725AN ;Boeing 777-323ER; F8C52W28Y216 ; 31 Jul 2013 ;; 7LJ ; 8.6 Years ;;;
; N726AN ;Boeing 777-323ER; F8C52W28Y216 ; 18 Dec 2013 ;; 7LK ; 8.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N727AN ;Boeing 777-323ER; F8C52W28Y216 ; 25 Feb 2014 ;; 7LL ; 8.1 Years ;;;
; N728AN ;Boeing 777-323ER; F8C52W28Y216 ; 22 Apr 2014 ;; 7LM ; 7.9 Years ;;;
; N729AN ;Boeing 777-323ER; F8C52W28Y216 ; 19 May 2014 ;; 7LN ; 7.9 Years ;;;
; N730AN ;Boeing 777-323ER; F8C52W28Y216 ; 16 Jul 2014 ;; 7LP ; 7.7 Years ;;;
; N731AN ;Boeing 777-323ER; F8C52W28Y216 ; 9 Oct 2014 ;; 7LR ; 7.5 Years ;;;
; N732AN ;Boeing 777-323ER; F8C52W28Y216 ; 8 Dec 2014 ;; 7LS ; 7.3 Years ;;;
; N733AR ;Boeing 777-323ER; F8C52W28Y216 ; 2 Feb 2015 ;; 7LT ; 7.1 Years ;;;
; N734AR ;Boeing 777-323ER; F8C52W28Y216 ; 26 Oct 2015 ;; 7LU ; 6.4 Years ;;;
; N735AT ;Boeing 777-323ER; F8C52W28Y216 ; 8 Feb 2016 ;; 7LV ; 6.1 Years ;;;
; N736AT ;Boeing 777-323ER; F8C52W28Y216 ; 1 Mar 2016 ;; 7LW ; 6 Years ;;;
; N801AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 801 ; 23.4 Years ;;;
; N802AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 802 ; 23.3 Years ;;;
; N803AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 803 ; 23.3 Years ;;;
; N804AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 804 ; 22.6 Years ;;;
; N805AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 805 ; 22.6 Years ;;;
; N806AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 806 ; 22.7 Years ;;;
; N807AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 807 ; 22.6 Years ;;;
; N808AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 808 ; 22.5 Years ;;;
; N809AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 809 ; 22.4 Years ;;;
; N810AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 810 ; 22.4 Years ;;;
; N812AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 812 ; 22 Years ;;;
; N813AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 813 ; 21.9 Years ;;;
; N814AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 814 ; 21.6 Years ;;;
; N815AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 815 ; 21.5 Years ;;;
; N816AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 816 ; 21.4 Years ;;;
; N817AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 817 ; 21.3 Years ;;;
; N818AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 818 ; 21.3 Years ;;;
; N819AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 819 ; 21.2 Years ;;;
; N820AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 820 ; 21.2 Years ;;;
; N821AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 821 ; 21.2 Years ;;;
; N822AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 822 ; 21.2 Years ;;;
; N823AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 823 ; 20.9 Years ;;;
; N824AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 824 ; 20.8 Years ;;;
; N825AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 825 ; 20.7 Years ;;;
; N826AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 826 ; 20.7 Years ;;;
; N827AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 827 ; 20.7 Years ;;;
; N828AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 828 ; 20.6 Years ;;;
; N829AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 829 ; 20.6 Years ;;;
; N830AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 830 ; 20.6 Years ;;;
; N831AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 831 ; 20.5 Years ;;;
; N832AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 832 ; 20.2 Years ;;;
; N833AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 833 ; 19.4 Years ;;;
; N834AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 834 ; 17.5 Years ;;;
; N835AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 835 ; 16.8 Years ;;;
; N836AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 836 ; 16.4 Years ;;;
; N837AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd ; 837 ; 16.4 Years ;;;
; N838AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;lsd, America West Heritage cs ; 838 ; 16.3 Years ;;;
; N839AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;; 839 ; 16.1 Years ;;;
; N840AW ;Airbus A319-132; C8Y120 ; 9 Dec 2013 ;; 840 ; 16.1 Years ;;;
; N118NN ;Airbus A321-231(WL); C16Y165 ; 30 Jun 2014 ;lsd ; 850 ; 7.7 Years ;;;
; N119NN ;Airbus A321-231(WL); C16Y165 ; 11 Aug 2014 ;lsd ; 851 ; 7.6 Years ;;;
; N120EE ;Airbus A321-231(WL); C16Y165 ; 2 Sep 2014 ;lsd ; 852 ; 7.5 Years ;;;
; N121AN ;Airbus A321-231(WL); C16Y165 ; 25 Aug 2014 ;lsd ; 853 ; 7.5 Years ;;;
; N122NN ;Airbus A321-231(WL); C16Y165 ; 2 Sep 2014 ;lsd ; 854 ; 7.5 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N123NN ;Airbus A321-231(WL); C16Y165 ; 18 Sep 2014 ;lsd ; 855 ; 7.5 Years ;;;
; N124AA ;Airbus A321-231(WL); C16Y165 ; 25 Sep 2014 ;lsd ; 856 ; 7.5 Years ;;;
; N125AA ;Airbus A321-231(WL); C16Y165 ; 25 Sep 2014 ;lsd ; 857 ; 7.5 Years ;;;
; N126AN ;Airbus A321-231(WL); C20Y170 ; 27 Oct 2014 ;lsd ; 858 ; 7.4 Years ;;;
; N127AA ;Airbus A321-231(WL); C16Y165 ; 7 Nov 2014 ;lsd ; 859 ; 7.3 Years ;;;
; N128AN ;Airbus A321-231(WL); C16Y165 ; 19 Nov 2014 ;lsd ; 860 ; 7.3 Years ;;;
; N129AA ;Airbus A321-231(WL); C16Y165 ; 18 Dec 2014 ;lsd ; 861 ; 7.2 Years ;;;
; N130AN ;Airbus A321-231(WL); C20Y170 ; 18 Dec 2014 ;lsd ; 862 ; 7.2 Years ;;;
; N131NN ;Airbus A321-231(WL); C20Y170 ; 19 Feb 2015 ;lsd ; 863 ; 7.1 Years ;;;
; N132AN ;Airbus A321-231(WL); C20Y170 ; 24 Feb 2015 ;lsd ; 864 ; 7 Years ;;;
; N133AN ;Airbus A321-231(WL); C16Y165 ; 2 Mar 2015 ;lsd ; 865 ; 7 Years ;;;
; N134AN ;Airbus A321-231(WL); C16Y165 ; 26 Mar 2015 ;lsd ; 866 ; 7 Years ;;;
; N135NN ;Airbus A321-231(WL); C16Y165 ; 1 Apr 2015 ; Parked ; 867 ; 7 Years ;;;
; N136AN ;Airbus A321-231(WL); C16Y165 ; 29 Apr 2015 ;; 868 ; 6.9 Years ;;;
; N137AA ;Airbus A321-231(WL); C16Y165 ; 19 Jun 2015 ;; 869 ; 6.7 Years ;;;
; N138AN ;Airbus A321-231(WL); C16Y165 ; 25 Jun 2015 ;; 870 ; 6.7 Years ;;;
; N139AN ;Airbus A321-231(WL); C16Y165 ; 21 Jul 2015 ;; 871 ; 6.6 Years ;;;
; N140AN ;Airbus A321-231(WL); C16Y165 ; 13 Jul 2015 ;; 872 ; 6.7 Years ;;;
; N141NN ;Airbus A321-231(WL); C16Y165 ; 17 Jul 2015 ;; 873 ; 6.6 Years ;;;
; N142AN ;Airbus A321-231(WL); C16Y165 ; 31 Jul 2015 ;; 874 ; 6.6 Years ;;;
; N143AN ;Airbus A321-231(WL); C16Y165 ; 21 Aug 2015 ;; 875 ; 6.5 Years ;;;
; N144AN ;Airbus A321-231(WL); C16Y165 ; 6 Aug 2015 ;; 876 ; 6.6 Years ;;;
; N145AN ;Airbus A321-231(WL); C16Y165 ; 30 Sep 2015 ;; 877 ; 6.4 Years ;;;
; N146AA ;Airbus A321-231(WL); C16Y165 ; 11 Sep 2015 ;; 878 ; 6.5 Years ;;;
; N147AA ;Airbus A321-231(WL); C16Y165 ; 21 Oct 2015 ;; 879 ; 6.4 Years ;;;
; N148AN ;Airbus A321-231(WL); C16Y165 ; 6 Oct 2015 ;; 880 ; 6.4 Years ;;;
; N149AN ;Airbus A321-231(WL); C16Y165 ; 26 Oct 2015 ;; 881 ; 6.4 Years ;;;
; N150NN ;Airbus A321-231(WL); C16Y165 ; 13 Nov 2015 ;; 882 ; 6.3 Years ;;;
; N151AN ;Airbus A321-231(WL); C16Y165 ; 12 Nov 2015 ;; 883 ; 6.4 Years ;;;
; N152AA ;Airbus A321-231(WL); C16Y165 ; 29 Dec 2015 ;; 884 ; 6.2 Years ;;;
; N153AN ;Airbus A321-231(WL); C16Y165 ; 17 Dec 2015 ;; 885 ; 6.2 Years ;;;
; N154AA ;Airbus A321-231(WL); C16Y165 ; 28 Jan 2016 ;; 886 ; 6.1 Years ;;;
; N155NN ;Airbus A321-231(WL); C16Y165 ; 20 Jan 2016 ;; 887 ; 6.1 Years ;;;
; N156AN ;Airbus A321-231(WL); C16Y165 ; 25 Feb 2016 ;; 888 ; 6.1 Years ;;;
; N157AA ;Airbus A321-231(WL); C16Y165 ; 10 Mar 2016 ;; 889 ; 6 Years ;;;
; N158AN ;Airbus A321-231(WL); C16Y165 ; 31 Mar 2016 ;; 890 ; 5.9 Years ;;;
; N159AN ;Airbus A321-231(WL); C16Y165 ; 17 Mar 2016 ;; 891 ; 6 Years ;;;
; N160AN ;Airbus A321-231(WL); C16Y165 ; 29 Apr 2016 ;; 892 ; 5.9 Years ;;;
; N161AA ;Airbus A321-231(WL); C16Y165 ; 26 May 2016 ;; 893 ; 5.9 Years ;;;
; N162AA ;Airbus A321-231(WL); C16Y165 ; 16 May 2016 ;Stand up to Cancer cs ; 894 ; 5.9 Years ;;;
; N163AA ;Airbus A321-231(WL); C16Y165 ; 26 May 2016 ;; 895 ; 5.8 Years ;;;
; N164NN ;Airbus A321-231(WL); C16Y165 ; 24 Jun 2016 ;; 896 ; 5.7 Years ;;;
; N165NN ;Airbus A321-231(WL); C16Y165 ; 30 Jun 2016 ;; 897 ; 5.7 Years ;;;
; N166NN ;Airbus A321-231(WL); C16Y165 ; 29 Jul 2016 ;; 898 ; 5.6 Years ;;;
; N167AN ;Airbus A321-231(WL); C16Y165 ; 10 Aug 2016 ; Parked ; 899 ; 5.6 Years ;;;
; N800AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 22 Jan 2015 ;; 8AA ; 7.1 Years ;;;
; N801AC ;Boeing 787-8 Dreamliner; C20W28Y186 ; 27 Feb 2015 ;; 8AB ; 7.1 Years ;;;
; N802AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 14 May 2015 ;; 8AC ; 7 Years ;;;
; N803AL ;Boeing 787-8 Dreamliner; C20W28Y186 ; 5 May 2015 ;; 8AD ; 7 Years ;;;
; N804AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 24 Apr 2015 ;; 8AE ; 6.9 Years ;;;
; N805AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 28 Apr 2015 ; Parked ; 8AF ; 6.9 Years ;;;
; N806AA ;Boeing 787-8 Dreamliner; C20W28Y186 ; 30 Jul 2015 ;; 8AG ; 6.7 Years ;;;
; N807AA ;Boeing 787-8 Dreamliner; C20W28Y186 ; 20 Jul 2015 ;; 8AH ; 6.7 Years ;;;
; N808AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 6 Aug 2015 ;; 8AJ ; 6.6 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N809AA ;Boeing 787-8 Dreamliner; C20W28Y186 ; 28 Aug 2015 ;; 8AK ; 6.5 Years ;;;
; N810AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 24 Sep 2015 ;; 8AL ; 6.5 Years ;;;
; N811AB ;Boeing 787-8 Dreamliner; C20W28Y186 ; 9 Nov 2015 ;; 8AM ; 6.4 Years ;;;
; N812AA ;Boeing 787-8 Dreamliner; C20W28Y186 ; 17 Dec 2015 ;; 8AN ; 6.2 Years ;;;
; N813AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 16 Feb 2016 ; Parked ; 8AP ; 6.1 Years ;;;
; N814AA ;Boeing 787-8 Dreamliner; C20W28Y186 ; 22 Feb 2016 ;; 8AR ; 6.1 Years ;;;
; N815AA ;Boeing 787-8 Dreamliner; C20W28Y186 ; 23 May 2016 ;; 8AS ; 5.8 Years ;;;
; N816AA ;Boeing 787-8 Dreamliner; C20W28Y186 ; 29 May 2016 ;; 8AT ; 5.8 Years ;;;
; N817AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 8 Feb 2017 ;; 8AU ; 5.1 Years ;;;
; N818AL ;Boeing 787-8 Dreamliner; C20W28Y186 ; 23 Mar 2017 ;; 8AV ; 5 Years ;;;
; N819AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 7 Apr 2017 ;; 8AW ; 4.9 Years ;;;
; N870AX ;Boeing 787-8 Dreamliner; C20W28Y186 ; 17 Mar 2020 ;lsd ; 8AX ; 2 Years ;;;
; N871AY ;Boeing 787-8 Dreamliner; C20W28Y186 ; 29 Apr 2020 ;lsd ; 8AY ; 1.9 Years ;;;
; N872AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; 6 Oct 2020 ;lsd ; 8BA ; 1.6 Years ;;;
; N873BB ;Boeing 787-8 Dreamliner; C20W28Y186 ; 30 Apr 2021 ;lsd ; 8BB ; 1.6 Years ;;;
; N874AN ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BC ; 1.5 Years ;;;
; N875BD ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BD ; 1.3 Years ;;;
; N876AL ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BE ; 1.4 Years ;;;
; N877BF ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BF ; 1.2 Years ;;;
; N878BG ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BG ; 1.2 Years ;;;
; N879BH ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BH ; 1 Years ;;;
; N880BJ ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BJ ; 0.7 Years ;;;
; N881BK ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BK ; 0.7 Years ;;;
; N882BL ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BL ; 0.3 Years ;;;
; N883BM ;Boeing 787-8 Dreamliner; C20W28Y186 ; On Order ;; 8BM ; 0.4 Years ;;;
; N820AL ;Boeing 787-9 Dreamliner; C30W21Y234 ; 13 Sep 2016 ;; 8LA ; 5.6 Years ;;;
; N821AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 4 Oct 2016 ;; 8LB ; 5.5 Years ;;;
; N822AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 26 Oct 2016 ; Parked ; 8LC ; 5.4 Years ;;;
; N823AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 12 Dec 2016 ;; 8LD ; 5.3 Years ;;;
; N824AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 10 Jan 2017 ;; 8LE ; 5.2 Years ;;;
; N825AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 27 Jan 2017 ;; 8LF ; 5.2 Years ;;;
; N826AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 1 Jun 2017 ;; 8LG ; 4.8 Years ;;;
; N827AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 6 Jun 2017 ;; 8LH ; 4.8 Years ;;;
; N828AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 29 Jun 2017 ;; 8LJ ; 4.7 Years ;;;
; N829AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 31 Aug 2017 ;; 8LK ; 4.6 Years ;;;
; N830AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 1 Sep 2017 ;; 8LL ; 4.5 Years ;;;
; N831AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 5 Oct 2017 ;; 8LM ; 4.4 Years ;;;
; N832AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 14 Nov 2017 ;; 8LN ; 4.3 Years ;;;
; N833AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 5 Dec 2017 ;; 8LP ; 4.3 Years ;;;
; N834AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 27 Feb 2018 ;; 8LR ; 4 Years ;;;
; N835AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 29 Jun 2018 ;; 8LS ; 3.7 Years ;;;
; N836AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 23 Jul 2018 ;; 8LT ; 3.7 Years ;;;
; N837AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 28 Aug 2018 ;; 8LU ; 3.5 Years ;;;
; N838AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 7 Sep 2018 ;; 8LV ; 3.5 Years ;;;
; N839AA ;Boeing 787-9 Dreamliner; C30W21Y234 ; 24 Oct 2018 ;; 8LW ; 3.4 Years ;;;
; N840AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 18 Jan 2019 ;; 8LX ; 3.1 Years ;;;
; N841AN ;Boeing 787-9 Dreamliner; C30W21Y234 ; 25 Feb 2019 ;; 8LY ; 3 Years ;;;
; N900UW ;Airbus A321-231(WL); C16Y165 ; 5 Apr 2017 ;; 900 ; 4.9 Years ;;;
; N901AA ;Airbus A321-231(WL); C16Y165 ; 20 Apr 2017 ;; 901 ; 4.9 Years ;;;
; N902AA ;Airbus A321-231(WL); C16Y165 ; 5 May 2017 ;lsd ; 902 ; 4.9 Years ;;;
; N903AA ;Airbus A321-231(WL); C16Y165 ; 26 May 2017 ;; 903 ; 4.8 Years ;;;
; N904AA ;Airbus A321-231(WL); C16Y165 ; 29 Jun 2017 ;lsd ; 904 ; 4.7 Years ;;;
; N905AU ;Airbus A321-231(WL); C16Y165 ; 26 Jun 2017 ;lsd ; 905 ; 4.7 Years ;;;
; N906AA ;Airbus A321-231(WL); C16Y165 ; 14 Jul 2017 ;lsd ; 906 ; 4.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N907AA ;Airbus A321-231(WL); C16Y165 ; 10 Jul 2017 ;lsd ; 907 ; 4.7 Years ;;;
; N908AA ;Airbus A321-231(WL); C16Y165 ; 26 Jul 2017 ;lsd ; 908 ; 4.6 Years ;;;
; N909AM ;Airbus A321-231(WL); C16Y165 ; 15 Sep 2017 ;lsd ; 909 ; 4.5 Years ;;;
; N910AU ;Airbus A321-231(WL); C16Y165 ; 8 Sep 2017 ;lsd ; 910 ; 4.5 Years ;;;
; N912UY ;Airbus A321-231; C20Y170 ; 9 Sep 2014 ;; 912 ; 7.5 Years ;;;
; N913US ;Airbus A321-231; C16Y171 ; 29 Aug 2014 ;; 913 ; 7.5 Years ;;;
; N914UY ;Airbus A321-231; C20Y170 ; 6 Nov 2014 ;; 914 ; 7.3 Years ;;;
; N915US ;Airbus A321-231; C20Y170 ; 10 Dec 2014 ;; 915 ; 7.2 Years ;;;
; N916US ;Airbus A321-231; C20Y170 ; 15 Jan 2015 ;; 916 ; 7.2 Years ;;;
; N917UY ;Airbus A321-231; C20Y170 ; 21 Jan 2015 ;; 917 ; 7.1 Years ;;;
; N918US ;Airbus A321-231; C20Y170 ; 3 Feb 2015 ;; 918 ; 7.1 Years ;;;
; N919US ;Airbus A321-231; C20Y170 ; 25 Feb 2015 ;; 919 ; 7 Years ;;;
; N920US ;Airbus A321-231; C16Y171 ; 27 Feb 2015 ;; 920 ; 7 Years ;;;
; N921US ;Airbus A321-231; C16Y171 ; 17 Apr 2015 ;; 921 ; 6.9 Years ;;;
; N922US ;Airbus A321-231; C16Y171 ; 10 Apr 2015 ;; 922 ; 6.9 Years ;;;
; N923US ;Airbus A321-231; C16Y171 ; 10 Apr 2015 ;; 923 ; 6.9 Years ;;;
; N924US ;Airbus A321-231; C16Y171 ; 30 Apr 2015 ;; 924 ; 6.9 Years ;;;
; N925UY ;Airbus A321-231; C16Y171 ; 1 Jun 2015 ;; 925 ; 6.8 Years ;;;
; N926UW ;Airbus A321-231; C16Y171 ; 4 Jun 2015 ;; 926 ; 6.8 Years ;;;
; N927UW ;Airbus A321-231; C16Y171 ; 3 Jun 2015 ;; 927 ; 6.8 Years ;;;
; N928AM ;Airbus A321-231(WL); C16Y165 ; 28 Feb 2017 ;; 928 ; 5 Years ;;;
; N929AA ;Airbus A321-231(WL); C16Y165 ; 1 Feb 2017 ;; 929 ; 5.1 Years ;;;
; N930AU ;Airbus A321-231(WL); C20Y170 ; 17 Feb 2017 ;; 930 ; 5.1 Years ;;;
; N931AM ;Airbus A321-231(WL); C16Y165 ; 15 Feb 2017 ;; 931 ; 5.1 Years ;;;
; N932AM ;Airbus A321-231(WL); C16Y165 ; 9 Mar 2017 ;; 932 ; 5 Years ;;;
; N933AM ;Airbus A321-231(WL); C16Y165 ; 6 Mar 2017 ;; 933 ; 5 Years ;;;
; N934AA ;Airbus A321-231(WL); C16Y165 ; 25 Apr 2017 ;"7500th Airbus A320 Family Aircraft" sticker ; 934 ; 4.9 Years ;;;
; N970UY ;Airbus A321-231; C16Y171 ; 6 Nov 2015 ;; 970 ; 12.8 Years ;;;
; N971UY ;Airbus A321-231; C20Y170 ; 12 Nov 2014 ;; 971 ; 7.6 Years ;;;
; N972UY ;Airbus A321-231; C16Y171 ; 12 Nov 2015 ;; 972 ; 12.3 Years ;;;
; N973UY ;Airbus A321-231; C16Y171 ; 4 Nov 2015 ;; 973 ; 10.4 Years ;;;
; N974UY ;Airbus A321-231; C16Y171 ; 3 Nov 2015 ;; 974 ; 10.3 Years ;;;
; N975UY ;Airbus A321-231; C16Y171 ; 19 Nov 2015 ;; 975 ; 10.3 Years ;;;
; N976UY ;Airbus A321-231; C16Y171 ; 20 Nov 2015 ;lsd ; 976 ; 9.6 Years ;;;
; N977UY ;Airbus A321-231; C16Y171 ; 28 Oct 2015 ; Parked ; 977 ; 9.2 Years ;;;
; N978UY ;Airbus A321-231; C16Y171 ; 20 Oct 2015 ;; 978 ; 9.2 Years ;;;
; N979UY ;Airbus A321-231; C16Y171 ; 10 Nov 2015 ;; 979 ; 8.5 Years ;;;
; N980UY ;Airbus A321-231; C16Y171 ; 23 Oct 2015 ;; 980 ; 8.4 Years ;;;
; N981UY ;Airbus A321-231; C16Y171 ; 13 Nov 2015 ;; 981 ; 8.4 Years ;;;
; N982VJ ;Airbus A321-231; C16Y171 ; 15 Dec 2015 ;; 982 ; 9.3 Years ;;;
; N986AN ;Airbus A321-231(WL); C16Y165 ; 26 Aug 2016 ;; 986 ; 5.5 Years ;;;
; N987AM ;Airbus A321-231(WL); C16Y165 ; 31 Aug 2016 ;; 987 ; 5.5 Years ;;;
; N988AL ;Airbus A321-231(WL); C16Y165 ; 17 Jun 2016 ; Parked ; 988 ; 5.7 Years ;;;
; N989AU ;Airbus A321-231(WL); C16Y165 ; 20 Sep 2016 ;; 989 ; 5.5 Years ;;;
; N990AU ;Airbus A321-231(WL); C16Y165 ; 18 Oct 2016 ;; 990 ; 5.4 Years ;;;
; N991AU ;Airbus A321-231(WL); C16Y165 ; 30 Sep 2016 ; Parked ; 991 ; 5.4 Years ;;;
; N992AU ;Airbus A321-231(WL); C16Y165 ; 20 Oct 2016 ;lsd ; 992 ; 5.4 Years ;;;
; N993AN ;Airbus A321-231(WL); C16Y165 ; 3 Nov 2016 ;; 993 ; 5.4 Years ;;;
; N994AN ;Airbus A321-231(WL); C16Y165 ; 14 Nov 2016 ;; 994 ; 5.3 Years ;;;
; N995AN ;Airbus A321-231(WL); C16Y165 ; 14 Dec 2016 ;; 995 ; 5.3 Years ;;;
; N996AN ;Airbus A321-231(WL); C16Y165 ; 20 Dec 2016 ;; 996 ; 5.2 Years ;;;
; N997AA ;Airbus A321-231(WL); C16Y165 ; 27 Jan 2017 ;; 997 ; 5.1 Years ;;;
; N998AN ;Airbus A321-231(WL); C16Y165 ; 26 Jan 2017 ;; 998 ; 5.1 Years ;;;
